"21632",30979,"[SL]Yakiniku KM"
"21633",30979,"Dessert Trio"
"21634",30980,"[SL]Aburi Kaisen KM"
"21635",30980,"[SL]Aburi Kaisen KM"
"21636",30980,"[SL]Niku Atsu Hotate Unagi KM"
"21637",30980,"[SL]Seafood Mix KM"
"21638",30982,"[SL]Seafood Mix KM"
"21639",30982,"[KL]Sashimi Mori Kobachi"
"21640",30983,"[SL]Aburi Kaisen KM"
"21641",30983,"[SL]Aburi Kaisen KM"
"21642",30983,"[SL]C. Tonkatsu & Sal Sashimi"
"21643",30984,"[SL]Salmon Tori KM"
"21644",30984,"[SL]Aburi Kaisen KM"
"21645",30984,"SUN Tofu Cheesecake"
"21646",30985,"SUN Tofu Cheesecake"
"21647",30985,"Matcha Tiramisu"
"21648",30986,"[SL]Niku Atsu Hotate Unagi KM"
"21649",30986,"[SL]Niku Atsu Hotate Unagi KM"
"21650",30986,"[KL]Saba Shioyaki Kobachi"
"21651",30986,"[SL]Yakimono & Sashimi 3K"
"21652",30986,"[SL]Hotate Unagi Sal Chirashi"
"21653",30987,"Edamame"
"21654",30987,"[SL]Aburi Kaisen KM"
"21655",30987,"Komachi Bento"
"21656",30987,"[SL]Tokusen Tendon"
"21657",30987,"[SL]Seafood Mix KM"
"21658",30988,"[SL]Kaisen Mix Nabe Set"
"21659",30989,"[SL]Yakiniku KM"
"21660",30989,"Foie Gras Millefeuille"
"21661",30989,"Seasonal Sake Appetizer"
"21662",30989,"Seasonal Sake 150ml"
"21663",30991,"Komachi Bento"
"21664",30991,"Shokado Bento"
"21665",30992,"[SL]Tori Unagi KM"
"21666",30992,"[SL]Unagi Yakiniku KM"
"21667",30992,"[SL]Seafood Mix KM"
"21668",30992,"[KL]Salmon Belly Shioyaki"
"21669",30992,"[SL]Aburi Kaisen KM"
"21670",30993,"[SL]Salmon Teri & Chicken"
"21671",30993,"[KL]Chicken Teriyaki Kobachi"
"21672",30994,"[KL]Salmon Belly Shioyaki"
"21673",30994,"[SL]Aburi Sal Hotate Don"
"21674",30994,"[SL]Beef Nabe Set"
"21675",30996,"[SL]Hotate Unagi Sal Chirashi"
"21676",30996,"[SL]Aburi Kaisen Bara Chirashi"
"21677",30997,"[KL]Sashimi Mori Kobachi"
"21678",30997,"Sun Shake Salad"
"21679",30997,"[2p]Sashimi 7K"
"21680",30998,"[KL]Chicken Teriyaki Kobachi"
"21681",30998,"[SL]SUN Sauce Katsu Don"
"21682",30999,"[SL]Unagi Yakiniku KM"
"21683",30999,"[SL]Gindara & Niku Tofu Nabe"
"21684",30999,"[SL]Unagi Salmon Chirashi"
"21685",31000,"[SL]Beef Nabe Set"
"21686",31000,"Salmon Sushi Mori"
"21687",31000,"[SL]Una Don"
"21688",31000,"[SL]Hotate Unagi Sal Chirashi"
"21689",31001,"[SL]Salmon Tori KM"
"21690",31001,"[SL]Salmon Belly Nabe Set"
"21691",31002,"[SL]Saba & Salmon Teriyaki"
"21692",31002,"[SL]Mountain Pork Nabe Set"
"21693",31002,"[2p]Salmon Sashimi 3K"
"21694",31003,"[KL]Gindara Saikyo Kobachi"
"21695",31004,"Sunrise Mojito"
"21696",31004,"Umeshu Sampler"
"21697",31004,"Komachi Bento"
"21698",31004,"[SL]Hotate Unagi Sal Chirashi"
"21699",31004,"SUN Tofu Cheesecake"
"21700",31005,"Komachi Bento"
"21701",31005,"[SL]C. Tonkatsu & Sal Sashimi"
"21702",31006,"[SL]Aburi Kaisen KM"
"21703",31006,"[SL]Aburi Kaisen KM"
"21704",31007,"Kids Sushi Udon Meal"
"21705",31007,"[KL]Chicken Teriyaki Kobachi"
"21706",31007,"[SL]C. Pork Steak Set"
"21707",31007,"[SL]Nabe Udon & Roll"
"21708",31007,"[SL]Aburi Sal Hotate Don"
"21709",31007,"[4pc]Avo Soft Shell"
"21710",31007,"SUN Tofu Cheesecake"
"21711",31008,"Shokado Bento"
"21712",31009,"[SL]Aburi Kaisen KM"
"21713",31009,"Shokado Bento"
"21714",31010,"Michisakari"
"21715",31010,"Kids Sushi Udon Meal"
"21716",31010,"[SL]Premium Kaisen Nabe Set"
"21717",31010,"[SL]Deluxe Sushi"
"21718",31010,"[3p]Sashimi 5K"
"21719",31010,"[4pc]Avo Soft Shell"
"21720",31010,"[4pc]Pink Dragon Roll"
"21721",31010,"Ebi Tempura"
"21722",31010,"Ikura Sashimi"
"21723",31010,"Soft Shell Crab Tempura"
"21724",31011,"[KL]Gindara Saikyo Kobachi"
"21725",31011,"[SL]Beef Nabe Set"
"21726",31011,"[SL]Una Don"
"21727",31011,"Egg"
"21728",31012,"Kids Meal"
"21729",31012,"Sashimi Salad"
"21730",31012,"[SL]Gindara & Niku Tofu Nabe"
"21731",31012,"Premium Malts 380ml"
"21732",31013,"[SL]Unagi Yakiniku KM"
"21733",31014,"[SL]Aburi Kaisen KM"
"21734",31014,"[SL]Aburi Kaisen KM"
"21735",31015,"[SL]Salmon Belly Nabe Set"
"21736",31015,"[KL]Gindara Saikyo Kobachi"
"21737",31015,"[SL]Nama Bara Chirashi Set"
"21738",31015,"[SL]Salmon Oyako Chirashi Set"
"21739",31016,"Chicken Karaage Karikari Gobo"
"21740",31016,"[SL]Teriyaki Wagyu Harami Don"
"21741",31016,"[KL]Salmon Belly Shioyaki"
"21742",31016,"Sashimi Salad"
"21743",31016,"[4pc]Sp Aburi Salmon Roll"
"21744",31016,"[8pc]Sp Aburi Salmon Roll"
"21745",31017,"Matcha Ice Cream"
"21746",31017,"Kurogoma Pudding"
"21747",31018,"[2p]Sashimi 3K"
"21748",31018,"[SL]Nama Bara Chirashi Set"
"21749",31018,"[4pc]Avo Soft Shell"
"21750",31019,"[SL]Aburi Sal Hotate Don"
"21751",31019,"[SL]Aburi Sal Hotate Don"
"21752",31019,"[SL]Niku Atsu Hotate Unagi KM"
"21753",31020,"[SL]Salmon Tori KM"
"21754",31020,"[SL]Salmon Belly Nabe Set"
"21755",31021,"[SL]Aus Sirloin Steak"
"21756",31021,"[KL]Saba Shioyaki Kobachi"
"21757",31021,"[SL]Tokusen Tendon"
"21758",31022,"[SL]Kaisen Mix Nabe Set"
"21759",31023,"[KL]Chicken Teriyaki Kobachi"
"21760",31023,"[SL]Salmon Teri & Chicken"
"21761",31024,"[SL]Temp Soba & Mini Sal Don"
"21762",31024,"Salmon Sushi Mori"
"21763",31024,"[KL]Saba Shioyaki Kobachi"
"21764",31024,"[SL]Yakiniku KM"
"21765",31024,"Unagi & Ab Salmon Oshisushi"
"21766",31025,"[SL]Aburi Kaisen KM"
"21767",31025,"[SL]Unagi Salmon Chirashi"
"21768",31026,"[SL]Aburi Sal Hotate Don"
"21769",31026,"[SL]Teriyaki Wagyu Harami Don"
"21770",31026,"[SL]Salmon Belly Nabe Set"
"21771",31026,"Matcha Ice Cream"
"21772",31027,"Shokado Bento"
"21773",31028,"[SL]Salmon Tori KM"
"21774",31028,"[SL]Beef Nabe Set"
"21775",31029,"[SL]Seafood Mix KM"
"21776",31029,"[SL]Aburi Kaisen KM"
"21777",31029,"[SL]Niku Atsu Hotate Unagi KM"
"21778",31029,"Kids Sushi Udon Meal"
"21779",31029,"Ebi Tempura"
"21780",31030,"[KL]Saba Shioyaki Kobachi"
"21781",31030,"[SL]Aburi Kaisen KM"
"21782",31030,"Unagi & Ab Salmon Oshisushi"
"21783",31031,"Komachi Bento"
"21784",31031,"[SL]Nabe Udon & Roll"
"21785",31031,"[SL]Temp Soba & Mini Sal Don"
"21786",31032,"[SL]Salmon Tori KM"
"21787",31032,"[SL]Temp Soba & Mini Sal Don"
"21788",31032,"3pc Salmon Sushi Mori"
"21789",31033,"Unagi & Ab Salmon Oshisushi"
"21790",31033,"Kaisen Chawanmushi"
"21791",31033,"Aburi Sal Hotate Carpaccio"
"21792",31033,"Chawanmushi"
"21793",31034,"[4pc]Sp Aburi Salmon Roll"
"21794",31034,"[4pc]Nixon Roll"
"21795",31034,"Caramel Pear Mousse"
"21796",31035,"[4pc]Sp Aburi Salmon Roll"
"21797",31035,"[4pc]Nixon Roll"
"21798",31035,"Caramel Pear Mousse"
"21799",31036,"Tofu Parfait"
"21800",31036,"[SL]Aburi Kaisen KM"
"21801",31037,"Tako Red Ginger Chigiri Age"
"21802",31037,"[SL]Tendon Set"
"21803",31037,"Tako Red Ginger Chigiri Age"
"21804",31038,"[SL]Beef Nabe Set"
"21805",31038,"[SL]Aburi Kaisen KM"
"21806",31039,"[SL]Salmon Tori KM"
"21807",31039,"[SL]Tendon Set"
"21808",31040,"[KL]Gindara Teriyaki"
"21809",31041,"[KL]Sashimi Mori Kobachi"
"21810",31041,"[SL]C. Tonkatsu & Sal Sashimi"
"21811",31041,"[KL]Salmon Belly Teriyaki"
"21812",31041,"[SL]Yakimono & Sashimi 3K"
"21813",31042,"[KL]Chicken Teriyaki Kobachi"
"21814",31042,"[KL]Pork Shogayaki Kobachi"
"21815",31042,"[SL]Salmon Tori KM"
"21816",31042,"[SL]SUN Sauce Katsu Don"
"21817",31043,"[SL]SUN Sauce Katsu Don"
"21818",31043,"[KL]Pork Shogayaki Kobachi"
"21819",31043,"[SL]Aus Sirloin Steak"
"21820",31044,"[3p]Sashimi 3K"
"21821",31044,"[SL]Salmon Tori KM"
"21822",31044,"[SL]Niku Atsu Hotate Unagi KM"
"21823",31044,"[SL]Niku Atsu Hotate Unagi KM"
"21824",31045,"Shokado Bento"
"21825",31045,"[SL]Nama Bara Chirashi Set"
"21826",31047,"[SL]Seafood Mix KM"
"21827",31047,"[KL]Salmon Belly Teriyaki"
"21828",31048,"[SL]Aburi Kaisen Bara Chirashi"
"21829",31049,"Foie Gras Millefeuille"
"21830",31050,"[CS]Tendon Set"
"21831",31050,"[CS]Canadian Tonkatsu"
"21832",31051,"[CS]Una Don Set"
"21833",31051,"SUN Tofu Cheesecake"
"21834",31052,"Kids Sushi Udon Meal"
"21835",31052,"Aburi Kaisen Chirashi KM"
"21836",31052,"Salmon Avocado Salad"
"21837",31052,"Gyu Tan Kosho Yaki"
"21838",31053,"Salmon Avocado Salad"
"21839",31053,"[2p]Salmon Sashimi 3K"
"21840",31053,"[8pc]Pink Dragon Roll"
"21841",31053,"Mozza Koromo Age"
"21842",31053,"Edamame"
"21843",31053,"Gyu Tan Kosho Yaki"
"21844",31053,"Premium Malts 380ml"
"21845",31054,"Unagi Salmon Chirashi"
"21846",31054,"Aus Wagyu Harami Don"
"21847",31056,"Canadian Tonkatsu"
"21848",31056,"[DS]Beef Nabe"
"21849",31056,"Gyu Tan Kosho Yaki"
"21850",31057,"Kids Sushi Udon Meal"
"21851",31057,"[4pc]Crispy Shrimp Avo Roll"
"21852",31058,"Pork & Seafood Okonomiyaki"
"21853",31058,"[DS]Beef Nabe"
"21854",31059,"[DS]Kaisen Mix Nabe"
"21855",31059,"Surume Ika Teriyaki"
"21856",31059,"Pork Kalbi Yaki"
"21857",31059,"Kyushu Yuzu Amasake"
"21858",31060,"Aus Wagyu Kalbi Yaki"
"21859",31060,"Tokusen Tendon"
"21860",31060,"Kyushu Yuzu Amasake"
"21861",31060,"Peach Oolong"
"21862",31061,"[SD]Gindara Teri & Sal Avo Sld"
"21863",31061,"[SD]Temari Sushi & Jp Wagyu"
"21864",31061,"Eihire Aburi"
"21865",31062,"Aburi Kaisen Bara Chirashi"
"21866",31062,"Premium Seafood KM"
"21867",31063,"Aus Wagyu Harami Don"
"21868",31063,"[SD]Aus Wagyu Don & Una Yana"
"21869",31063,"[6pc]Aburi Salmon Oshi Sushi"
"21870",31063,"Ume Kokuto Soda"
"21871",31063,"Original Ume Soda"
"21872",31063,"Dessert Trio"
"21873",31064,"Salmon Belly Nabe"
"21874",31064,"[4pc]Pink Dragon Roll"
"21875",31064,"[4pc]Crispy Salmon Avo Roll"
"21876",31064,"Hotate Enoki Beef Roll"
"21877",31064,"Ika Ichiya Boshi Aburi"
"21878",31065,"Una Don"
"21879",31066,"[DS]Kaisen Mix Nabe"
"21880",31067,"[SD]Aburi Kaisen Chirashi KM"
"21881",31067,"Cha Soba"
"21882",31067,"Aburi Cheese Salmon"
"21883",31067,"Aburi Mentai Salmon"
"21884",31067,"[6pc]Aburi Salmon Oshi Sushi"
"21885",31067,"Salmon Belly Teriyaki"
"21886",31067,"Kaisen Yukke"
"21887",31067,"Nasu Ebi Dengaku"
"21888",31067,"Red Apple Juice 200ml"
"21889",31068,"[SD]Niku Atsu Hotate Unagi KM"
"21890",31068,"[SD]Chicken Pepper & Salmon"
"21891",31068,"[SD]Niku Atsu Hotate Unagi KM"
"21892",31068,"[SD]SUN Chirashi Set"
"21893",31068,"[SD]Premium Seafood KM"
"21894",31068,"[DS]Premium Kaisen Nabe"
"21895",31069,"[SD]Deluxe Sushi Set"
"21896",31069,"[SD]Unagi & Salmon Chirashi"
"21897",31069,"[SD]Hotate Sal Una Chirashi"
"21898",31069,"[SD]Aburi Bara Chirashi Set"
"21899",31070,"[SD]Unagi Yakiniku KM"
"21900",31070,"Kaisen Yukke"
"21901",31071,"Salmon & Tori KM"
"21902",31071,"Gindara Teriyaki"
"21903",31071,"Gindara Saikyo Yaki"
"21904",31071,"Canadian Tonkatsu"
"21905",31071,"Salmon Belly Shioyaki"
"21906",31072,"[DS]Premium Kaisen Nabe"
"21907",31072,"[4pc]Crispy Shrimp Avo Roll"
"21908",31072,"Canadian Tonkatsu"
"21909",31073,"[8pc]Crispy Shrimp Mango Roll"
"21910",31073,"SUN Style Fish & Chips"
"21911",31073,"Chawanmushi"
"21912",31073,"Dessert Trio"
"21913",31074,"[SD]Temari Sushi & Jp Wagyu"
"21914",31074,"[SD]Hamachi Kama & Sal Sashimi"
"21915",31074,"[SD]Hotate Sal Una Chirashi"
"21916",31074,"[4pc]Paradise Roll"
"21917",31074,"[4pc]Sp Aburi Salmon Roll"
"21918",31075,"[SD]Unagi & Salmon Chirashi"
"21919",31075,"Aus Wagyu Harami Don"
"21920",31076,"[SD]CA Tonkatsu & Salmon"
"21921",31076,"Ika Ichiya Boshi Aburi"
"21922",31076,"Cha Soba"
"21923",31076,"Maguro Sashimi"
"21924",31077,"[SD]Saba Salmon Teriyaki Set"
"21925",31077,"Aburi Salmon Carpaccio"
"21926",31077,"[4pc]Sp Aburi Salmon Roll"
"21927",31077,"[4pc]Crispy Salmon Avo Roll"
"21928",31077,"Edamame"
"21929",31077,"Moonlight"
"21930",31078,"Hotate Salmon Unagi Chirashi"
"21931",31078,"Pork & Seafood Okonomiyaki"
"21932",31078,"[DS]Mt Pork Nabe"
"21933",31079,"Mixed Roll Sushi"
"21934",31079,"Teri Chicken Caesar Salad"
"21935",31079,"Hotate Enoki Beef Roll"
"21936",31079,"Chicken Karaage Karikari Gobo"
"21937",31080,"Concord Juice"
"21938",31080,"Yuzu Honey Tea"
"21939",31080,"Ginger Tea"
"21940",31080,"Red Apple Juice 350ml"
"21941",31080,"[3p]Sashimi 5K"
"21942",31080,"[3p]Salmon Sashimi 3K"
"21943",31080,"Chawanmushi"
"21944",31080,"Gindara Teriyaki"
"21945",31080,"Pork Kalbi Yaki"
"21946",31080,"Unagi Yakiniku KM"
"21947",31080,"[SD]Unagi Yakiniku KM"
"21948",31080,"Niku Atsu Hotate Unagi KM"
"21949",31081,"[DS]Beef Nabe"
"21950",31081,"[DS]Beef Nabe"
"21951",31081,"Una Don"
"21952",31081,"[SD]Aus Wagyu Don & Una Yana"
"21953",31081,"[DS]Salmon Belly Nabe"
"21954",31081,"[DS]Salmon Belly Nabe"
"21955",31081,"Kids Meal"
"21956",31081,"Kids Sushi Udon Meal"
"21957",31081,"[SD]Aus Wagyu Don & Una Yana"
"21958",31082,"Grape Paradise"
"21959",31082,"Niku Atsu Hotate Unagi KM"
"21960",31082,"Mixed Roll Sushi"
"21961",31083,"Rokugin Lychee Liqueur"
"21962",31083,"Aburi Hotate Carpaccio"
"21963",31084,"[SD]Unagi & Salmon Chirashi"
"21964",31084,"[SD]Aburi Bara Chirashi Set"
"21965",31084,"Matcha Parfait"
"21966",31085,"[SD]Temari Sushi & Jp Wagyu"
"21967",31085,"[SD]Temp Soba & Mini Chirashi"
"21968",31086,"Yakiniku KM"
"21969",31086,"Ika Ichiya Boshi Aburi"
"21970",31086,"Dessert Trio"
"21971",31087,"Yakiniku KM"
"21972",31087,"Ika Ichiya Boshi Aburi"
"21973",31087,"Dessert Trio"
"21974",31088,"Salmon & Tori KM"
"21975",31088,"Dashimaki Tamago"
"21976",31088,"[SD]Unagi & Salmon Chirashi"
"21977",31088,"Sunrise Mojito"
"21978",31088,"Kaku Highball"
"21979",31088,"SUN Tofu Cheesecake"
"21980",31089,"Rokugin Lychee Liqueur"
"21981",31089,"Edamame"
"21982",31089,"[DS]Salmon Belly Nabe"
"21983",31089,"Salmon Belly Teriyaki"
"21984",31089,"Salmon Belly Teriyaki"
"21985",31090,"[8pc]Sp Aburi Salmon Roll"
"21986",31090,"Eihire Aburi"
"21987",31090,"[3p]Sashimi 7K"
"21988",31090,"Seasonal Sake Appetizer"
"21989",31090,"Seasonal Sake 150ml"
"21990",31090,"Dashimaki Tamago"
"21991",31090,"Salmon Avocado Salad"
"21992",31091,"Surume Ika Teriyaki"
"21993",31091,"[8pc]Crispy Shrimp Avo Roll"
"21994",31091,"Soft Shell Crab Tempura"
"21995",31091,"[SD]Niku Atsu Hotate Unagi KM"
"21996",31091,"Tofu & Horenso Miso Yaki"
"21997",31091,"[3p]Sashimi 7K"
"21998",31091,"Ikura Chawanmushi"
"21999",31091,"Chawanmushi"
"22000",31091,"Moonlight"
"22001",31091,"Pork & Seafood Okonomiyaki"
"22002",31091,"Pork Shogayaki"
"22003",31091,"[8pc]Paradise Roll"
"22004",31091,"Ika Ichiya Boshi Aburi"
"22005",31091,"Tofu Parfait"
"22006",31092,"Premium Malts 380ml"
"22007",31092,"Agedashi Tofu"
"22008",31092,"Pork & Seafood Okonomiyaki"
"22009",31092,"Cha Soba"
"22010",31092,"Beef Nabe"
"22011",31092,"Crispy Fried Apple Pie"
"22012",31093,"[DS]Premium Kaisen Nabe"
"22013",31093,"Chicken Karaage Karikari Gobo"
"22014",31094,"Mixed Roll Sushi"
"22015",31094,"Mozza Koromo Age"
"22016",31094,"[DS]Kaisen Mix Nabe"
"22017",31094,"Aus Wagyu Harami Don"
"22018",31095,"SUN Tofu Cheesecake"
"22019",31095,"Matcha Tiramisu"
"22020",31096,"[DS]Mt Pork Nabe"
"22021",31097,"[SD]Temari Sushi & Jp Wagyu"
"22022",31097,"[SD]Temp Soba & Mini Chirashi"
"22023",31098,"Ika Ichiya Boshi Aburi"
"22024",31098,"Niku Atsu Hotate Unagi KM"
"22025",31099,"[SD]Hamachi Kama & Sal Sashimi"
"22026",31099,"Concord Highball"
"22027",31099,"Yuzu Hot Wine"
"22028",31100,"Edamame"
"22029",31100,"Surume Ika Teriyaki"
"22030",31100,"Salmon Avocado Salad"
"22031",31100,"Kids Sushi Udon Meal"
"22032",31100,"Aus Wagyu Kalbi Yaki"
"22033",31100,"Tempura Soba"
"22034",31100,"Kaisen Mix Nabe"
"22035",31100,"Agedashi Tofu"
"22036",31100,"Ebi Tempura"
"22037",31101,"[2p]Sashimi 5K"
"22038",31101,"Ikura Chawanmushi"
"22039",31101,"SUN Tofu Cheesecake"
"22040",31102,"Toro Salmon Sashimi"
"22041",31102,"[4pc]Nixon Roll"
"22042",31102,"[8pc]Crispy Shrimp Mango Roll"
"22043",31102,"Chawanmushi"
"22044",31102,"Hamachi Kama Yaki"
"22045",31102,"Surume Ika Teriyaki"
"22046",31103,"[SD]Kakuni Mentaiko KM"
"22047",31103,"[SD]Premium Seafood KM"
"22048",31104,"Aus Wagyu Kalbi Yaki"
"22049",31104,"Pork & Seafood Okonomiyaki"
"22050",31104,"Kake Udon"
"22051",31104,"Peach Oolong"
"22052",31105,"Aburi Kaisen Chirashi KM"
"22053",31105,"Seafood Mix KM"
"22054",31105,"Niku Atsu Hotate Unagi KM"
"22055",31105,"Surume Ika Teriyaki"
"22056",31105,"SUNgria Red Jug"
"22057",31105,"Tofu Parfait"
"22058",31106,"Salmon & Tori KM"
"22059",31106,"SUN Style Fish & Chips"
"22060",31106,"HK Shiso Ume 80ml"
"22061",31106,"San Sui Getsu 120ml"
"22062",31107,"Nabeyaki Udon"
"22063",31107,"[2p]Sashimi 5K"
"22064",31108,"Nabeyaki Udon"
"22065",31108,"[SD]Salmon Oyako Chirashi Set"
"22066",31109,"Seafood Mix KM"
"22067",31109,"Premium Seafood KM"
"22068",31110,"[8pc]Crispy Shrimp Avo Roll"
"22069",31110,"[4pc]Paradise Roll"
"22070",31110,"Surume Ika Teriyaki"
"22071",31110,"House Red - Btl"
"22072",31111,"[DS]Salmon Belly Nabe"
"22073",31111,"Gyu Tan Kosho Yaki"
"22074",31112,"[8pc]Avo Soft Shell"
"22075",31113,"JP Wagyu Steak"
"22076",31114,"Beef Nabe"
"22077",31114,"[2p]Sashimi 7K"
"22078",31115,"Aburi Salmon Carpaccio"
"22079",31115,"Premium Malts 380ml"
"22080",31115,"Prosecco - Gls"
"22081",31115,"Sparkling Water 750ml"
"22082",31115,"Ringoginny"
"22083",31115,"Shiso Juice"
"22084",31115,"Salmon Avocado Salad"
"22085",31115,"Eihire Aburi"
"22086",31115,"Premium Sushi Mori"
"22087",31115,"Ikura Chawanmushi"
"22088",31115,"[SD]Nama Kaisen Bara Chirashi"
"22089",31115,"[DS]Salmon Belly Nabe"
"22090",31115,"[SD]CA Tonkatsu & Salmon"
"22091",31115,"[SD]Gindara Teri & Sal Avo Sld"
"22092",31115,"[SD]Aburi Bara Chirashi Set"
"22093",31115,"[SD]Gindara Teri & Sal Avo Sld"
"22094",31115,"SUNgria Pink Jug"
"22095",31115,"Ringo Float"
"22096",31115,"Premium Malts 380ml"
"22097",31115,"San Sui Getsu 720ml"
"22098",31115,"Rokugin Lychee Liqueur"
"22099",31115,"Mountain Pork Nabe"
"22100",31115,"Pork Kalbi Yaki"
"22101",31115,"SUN Style Fish & Chips"
"22102",31115,"Pork Kalbi Yaki"
"22103",31115,"Green Apple Amasake"
"22104",31115,"Kurogoma Pudding"
"22105",31115,"Crispy Fried Apple Pie"
"22106",31115,"Oreo Cake"
"22107",31115,"Ringo Highball"
"22108",31115,"Kaku Highball"
"22109",31115,"Peach Highball"
"22110",31115,"Ginkoubai 80ml"
"22111",31116,"Aburi Kaisen Bara Chirashi"
"22112",31116,"[4pc]Avo Soft Shell"
"22113",31116,"[4pc]Crispy Shrimp Avo Roll"
"22114",31117,"Hamachi Kama Yaki"
"22115",31117,"Ika Ichiya Boshi Aburi"
"22116",31117,"Hotate Enoki Beef Roll"
"22117",31117,"Steak Moriawase"
"22118",31117,"[4pc]Sp Aburi Salmon Roll"
"22119",31117,"[4pc]Avo Soft Shell"
"22120",31117,"[3p]Sashimi 3K"
"22121",31117,"Zensai Mori"
"22122",31117,"Canadian Tonkatsu"
"22123",31118,"Tempura Soba"
"22124",31118,"Nabeyaki Udon"
"22125",31118,"Dashimaki Tamago"
"22126",31119,"Tempura Udon"
"22127",31119,"[SD]Una Don & Pork Yanagawa"
"22128",31120,"[SD]Nama Kaisen Bara Chirashi"
"22129",31120,"Pepsi"
"22130",31120,"Tokusen Tendon"
"22131",31121,"Hotate Salmon Unagi Chirashi"
"22132",31121,"Unagi Yakiniku KM"
"22133",31121,"Cha Soba"
"22134",31121,"Ume Ginger Soda"
"22135",31121,"SUN Tofu Cheesecake"
"22136",31122,"Aus Wagyu Harami Don"
"22137",31122,"Seafood Mix KM"
"22138",31123,"[8pc]Crispy Salmon Mango Roll"
"22139",31124,"Aus Wagyu Harami Don"
"22140",31125,"Cha Soba"
"22141",31125,"Sashimi Salad"
"22142",31125,"[3p]Sashimi 3K"
"22143",31125,"Aust Sirloin Steak"
"22144",31126,"Hotate Enoki Beef Roll"
"22145",31126,"Sashimi Salad"
"22146",31126,"[3p]Sashimi 7K"
"22147",31126,"[8pc]Avo Soft Shell"
"22148",31126,"Deluxe Sushi Mori"
"22149",31127,"Hokkaido Brown Sugar Milk"
"22150",31127,"[SD]Salmon Oyako Chirashi Set"
"22151",31127,"[DS]Beef Nabe"
"22152",31128,"JP Wagyu Steak"
"22153",31129,"[SD]Premium Seafood KM"
"22154",31129,"[SD]Tori & Unagi KM"
"22155",31129,"[DS]Premium Kaisen Nabe"
"22156",31129,"Ume Ginger Soda"
"22157",31129,"[SD]Yakiniku KM"
"22158",31130,"Salmon Avocado Salad"
"22159",31130,"Teri Chicken Caesar Salad"
"22160",31130,"Agedashi Tofu"
"22161",31130,"Tofu & Horenso Miso Yaki"
"22162",31130,"Dashimaki Tamago"
"22163",31130,"Surume Ika Teriyaki"
"22164",31130,"[2p]Sashimi 7K"
"22165",31130,"Aburi Kaisen Bara Chirashi"
"22166",31130,"[DS]Beef Nabe"
"22167",31130,"[DS]Mt Pork Nabe"
"22168",31130,"[SD]Salmon Oyako Chirashi Set"
"22169",31130,"[DS]Mt Pork Nabe"
"22170",31130,"[SD]Salmon & Tori KM"
"22171",31130,"[SD]CA Tonkatsu & Salmon"
"22172",31130,"[SD]Niku Atsu Hotate Unagi KM"
"22173",31130,"[DS]Beef Nabe"
"22174",31130,"[DS]Beef Nabe"
"22175",31130,"[DS]Mt Pork Nabe"
"22176",31130,"[SD]Unagi Yakiniku KM"
"22177",31130,"Pork Kalbi Yaki"
"22178",31131,"Chawanmushi"
"22179",31131,"Agedashi Tofu"
"22180",31131,"Edamame"
"22181",31131,"Saba Salmon Teriyaki Steak"
"22182",31131,"Surume Ika Teriyaki"
"22183",31131,"Pork Kalbi Yaki"
"22184",31131,"Kurogoma Ice Cream"
"22185",31131,"Matcha Ice Cream"
"22186",31132,"Ginger Tea"
"22187",31132,"Mixed Roll Sushi"
"22188",31132,"[DS]Premium Kaisen Nabe"
"22189",31133,"Hamachi Kama Yaki"
"22190",31133,"Salmon Avocado Salad"
"22191",31133,"[DS]Beef Nabe"
"22192",31133,"[SD]Saba Shio & Pork Toji"
"22193",31133,"Kaku Highball"
"22194",31133,"HK Shiso Ume 80ml"
"22195",31134,"Aburi Kaisen Chirashi KM"
"22196",31135,"Premium Malts 380ml"
"22197",31135,"Rokugin Lychee Liqueur"
"22198",31135,"[SD]Niku Atsu Hotate Unagi KM"
"22199",31135,"Green Apple Amasake"
"22200",31135,"[SD]Niku Atsu Hotate Unagi KM"
"22201",31135,"[8pc]Crispy Salmon Avo Roll"
"22202",31135,"Nama Bara Chirashi"
"22203",31135,"Matcha Tiramisu"
"22204",31135,"Matcha Parfait"
"22205",31136,"[SD]Chicken Pepper & Salmon"
"22206",31136,"Chicken Teriyaki"
"22207",31137,"Ringoginny"
"22208",31137,"Concord Juice"
"22209",31137,"Agedashi Tofu"
"22210",31137,"Steak Moriawase"
"22211",31137,"Unagi Sushi"
"22212",31137,"Foie Gras Sushi"
"22213",31137,"Tai Sushi"
"22214",31137,"Aburi Mentai Salmon"
"22215",31137,"Canadian Tonkatsu"
"22216",31137,"Mekajiki Sashimi"
"22217",31137,"Tai Sashimi"
"22218",31137,"Soft Shell Crab Tempura"
"22219",31138,"[SD]Gindara Teri & Sal Avo Sld"
"22220",31138,"Denshin Yuki 120ml"
"22221",31139,"HannyaTou Gls"
"22222",31139,"[SD]Yakiniku KM"
"22223",31139,"[DS]Beef Nabe"
"22224",31139,"[SD]Aus Wagyu Don & Una Yana"
"22225",31139,"[SD]Yakiniku KM"
"22226",31139,"Salmon Avocado Salad"
"22227",31139,"Aus Wagyu Kalbi Yaki"
"22228",31140,"Salmon Avocado Salad"
"22229",31140,"[8pc]Sp Aburi Salmon Roll"
"22230",31140,"[SD]Nama Kaisen Bara Chirashi"
"22231",31140,"[SD]Tori & Unagi KM"
